Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
22622247,00000588,false,Rx,0,8,E9,0D,80,00,63,00,00,00,
22628273,00000288,false,Rx,0,8,8F,53,00,00,00,56,00,00,
22628557,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
22628803,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,14,
22629053,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22629229,000005A0,false,Rx,0,8,64,01,00,20,CD,00,00,30,
22632253,00000480,false,Rx,0,8,A4,20,00,00,19,06,00,9B,
22632892,00000320,false,Rx,0,8,02,06,00,01,00,00,00,00,
22633675,00000050,false,Rx,0,4,00,01,C0,C1,00,00,00,00,
22635822,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,15,
22638845,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
22638869,00000488,false,Rx,0,8,B6,00,00,80,A6,00,00,90,
22642249,00000588,false,Rx,0,8,E9,0D,80,00,63,00,00,00,
22642878,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,16,
22643126,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22643378,000005A0,false,Rx,0,8,7F,00,00,CE,DA,00,00,30,
22648248,00000288,false,Rx,0,8,8F,53,00,00,00,56,00,00,
22648508,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
22650339,000001A0,false,Rx,0,8,00,42,00,00,FE,FE,00,17,
22652262,00000480,false,Rx,0,8,A4,20,00,00,19,06,00,9B,
22653625,00000050,false,Rx,0,4,00,01,D0,D1,00,00,00,00,
22658875,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
22658897,00000320,false,Rx,0,8,02,06,00,01,00,00,00,00,
22658913,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22658929,00000420,false,Rx,0,8,06,78,79,44,00,00,FF,00,
22658945,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
22658961,00000488,false,Rx,0,8,86,00,00,80,A6,00,00,A0,
22658977,000005A0,false,Rx,0,8,7F,00,00,7C,E8,00,00,30,
22662317,00000588,false,Rx,0,8,E9,0D,80,00,63,00,00,00,
22664412,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
22668305,00000288,false,Rx,0,8,8F,53,00,00,00,56,00,00,
22668563,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
22671305,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
22671563,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22671809,000005A0,false,Rx,0,8,7F,00,00,2A,F6,00,00,30,
22672283,00000480,false,Rx,0,8,A4,20,00,00,19,06,00,9B,
22673677,00000050,false,Rx,0,4,00,01,E0,E1,00,00,00,00,
22678906,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
22678930,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
22678946,00000488,false,Rx,0,8,96,00,00,80,A6,00,00,B0,
22681400,00000570,false,Rx,0,4,07,00,DE,00,00,00,00,00,
22682257,00000588,false,Rx,0,8,E9,0D,80,00,63,00,00,00,
22682892,00000320,false,Rx,0,8,02,06,00,01,00,00,00,00,
22685412,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
22685672,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22685918,000005A0,false,Rx,0,8,7F,00,00,D8,03,00,00,30,
22688286,00000288,false,Rx,0,8,DE,53,00,00,00,56,00,00,
22688546,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
22692274,00000480,false,Rx,0,8,ED,20,00,00,19,06,00,D2,
22692534,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
22693691,00000050,false,Rx,0,4,00,01,F0,F1,00,00,00,00,
22698859,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
22698881,00000488,false,Rx,0,8,E6,00,00,80,A6,00,00,C0,
22699438,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
22699692,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22699938,000005A0,false,Rx,0,8,7F,00,00,86,11,00,00,30,
22702237,00000588,false,Rx,0,8,E9,0D,80,00,63,00,00,00,
22706280,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
22707218,00000320,false,Rx,0,8,02,06,00,01,00,00,00,00,
22707546,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
22707792,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
22708114,00000520,false,Rx,0,8,02,04,01,1E,80,75,34,04,
22708366,00000288,false,Rx,0,8,DE,53,00,00,00,56,00,00,
22708620,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
22712279,00000480,false,Rx,0,8,ED,20,00,00,19,06,00,D2,
22713442,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
22713696,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22713867,00000050,false,Rx,0,4,00,01,00,01,00,00,00,00,
22714115,000005A0,false,Rx,0,8,7F,00,00,34,1F,00,00,30,
22718766,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
22718789,00000488,false,Rx,0,8,F6,00,00,80,A6,00,00,D0,
22720456,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,11,
22722334,00000588,false,Rx,0,8,E9,0D,80,00,63,00,00,00,
22727402,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,12,
22727589,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22727837,000005A0,false,Rx,0,8,7F,00,00,E2,2C,00,00,30,
22728238,00000288,false,Rx,0,8,DE,53,00,00,00,56,00,00,
22728497,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
22732077,00000320,false,Rx,0,8,02,06,00,01,00,00,00,00,
22732328,00000480,false,Rx,0,8,ED,20,00,00,19,06,00,D2,
22733711,00000050,false,Rx,0,4,00,01,10,11,00,00,00,00,
22734606,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
22738980,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
22739009,00000488,false,Rx,0,8,C6,00,00,80,A6,00,00,E0,
22741441,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
22741716,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22741962,000005A0,false,Rx,0,8,7F,00,00,90,3A,00,00,30,
22742291,00000588,false,Rx,0,8,E9,0D,80,00,63,00,00,00,
22748300,00000288,false,Rx,0,8,DE,53,00,00,00,56,00,00,
22748560,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
22748731,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
22752235,00000480,false,Rx,0,8,ED,20,00,00,19,06,00,D2,
22753781,00000050,false,Rx,0,4,00,01,20,21,00,00,00,00,
22755396,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
22755655,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22755902,000005A0,false,Rx,0,8,7F,00,00,3E,48,00,00,30,
22756908,00000320,false,Rx,0,8,02,06,00,01,00,00,00,00,
22758962,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
22758984,00000488,false,Rx,0,8,D6,00,00,80,A6,00,00,F0,
22762278,00000588,false,Rx,0,8,E9,0E,80,00,63,00,00,00,
22762500,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
22768275,00000288,false,Rx,0,8,0C,53,00,00,00,56,00,00,
22768534,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
22769385,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
22769644,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22769890,000005A0,false,Rx,0,8,7F,00,00,EC,55,00,00,30,
22772260,00000480,false,Rx,0,8,19,20,00,00,19,06,00,26,
22773805,00000050,false,Rx,0,4,00,01,30,31,00,00,00,00,
22776404,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
22778994,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
22779022,00000488,false,Rx,0,8,26,00,00,80,A6,00,00,00,
22780908,00000570,false,Rx,0,4,07,00,DE,00,00,00,00,00,
22782151,00000320,false,Rx,0,8,02,06,00,01,00,00,00,00,
22782399,00000588,false,Rx,0,8,E9,0E,80,00,63,00,00,00,
22783493,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
22783742,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22783987,000005A0,false,Rx,0,8,7F,00,00,9A,63,00,00,30,
22788257,00000288,false,Rx,0,8,0C,53,00,00,00,56,00,00,
22788514,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
22790427,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
22792275,00000480,false,Rx,0,8,19,20,00,00,19,06,00,26,
22793818,00000050,false,Rx,0,4,00,01,40,41,00,00,00,00,
22797400,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
22799079,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22799106,000005A0,false,Rx,0,8,7F,00,00,48,71,00,00,30,
22799123,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
22799141,00000488,false,Rx,0,8,36,00,00,80,A6,00,00,10,
22802320,00000588,false,Rx,0,8,E9,0E,80,00,63,00,00,00,
22804502,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
22807325,00000320,false,Rx,0,8,02,06,00,01,00,00,00,00,
22807654,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
22807975,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
22808230,00000288,false,Rx,0,8,0C,53,00,00,00,56,00,00,
22808477,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
22811459,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
22811713,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22811959,000005A0,false,Rx,0,8,7F,00,00,F6,7E,00,00,30,
22812287,00000480,false,Rx,0,8,19,20,00,00,19,06,00,26,
22813756,00000050,false,Rx,0,4,00,01,50,51,00,00,00,00,
22819131,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
22819157,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
22819176,00000488,false,Rx,0,8,06,00,00,80,A6,00,00,20,
22822289,00000588,false,Rx,0,8,E9,0E,80,00,63,00,00,00,
22825505,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
22825752,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22825999,000005A0,false,Rx,0,8,7F,00,00,A4,8C,00,00,30,
22828294,00000288,false,Rx,0,8,0C,53,00,00,00,56,00,00,
22828550,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
22831949,00000320,false,Rx,0,8,02,06,00,01,00,00,00,00,
22832229,00000480,false,Rx,0,8,19,20,00,00,19,06,00,26,
22832480,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,11,
22833830,00000050,false,Rx,0,4,00,01,60,61,00,00,00,00,
22839218,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
22839242,00000488,false,Rx,0,8,16,00,00,80,A6,00,00,30,
22839595,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,12,
22839894,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22840140,000005A0,false,Rx,0,8,7F,00,00,52,9A,00,00,30,
22842292,00000588,false,Rx,0,8,E9,0E,80,00,63,00,00,00,
22846410,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
22848258,00000288,false,Rx,0,8,75,53,00,00,00,56,00,00,
22848516,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
22852247,00000480,false,Rx,0,8,53,20,00,00,19,06,00,6C,
22853485,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
22853744,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22853915,00000050,false,Rx,0,4,00,01,70,71,00,00,00,00,
22854162,000005A0,false,Rx,0,8,7F,00,00,00,A8,00,00,30,
22856767,00000320,false,Rx,0,8,02,06,00,01,00,00,00,00,
22857098,00000420,false,Rx,0,8,06,78,79,44,00,00,FF,00,
22859192,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
22859219,00000488,false,Rx,0,8,66,00,00,80,A6,00,00,40,
22860572,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
22862267,00000588,false,Rx,0,8,E9,0E,80,00,63,00,00,00,
22867444,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
22867699,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22867870,000005A0,false,Rx,0,8,7F,00,00,AE,B5,00,00,30,
22868274,00000288,false,Rx,0,8,75,53,00,00,00,56,00,00,
22868529,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
22872265,00000480,false,Rx,0,8,53,20,00,00,19,06,00,6C,
22874190,00000050,false,Rx,0,4,00,01,80,81,00,00,00,00,
22874437,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
22879268,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
22879295,00000488,false,Rx,0,8,76,00,00,80,A6,00,00,50,
22881684,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
22881862,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22881976,00000570,false,Rx,0,4,07,00,DE,00,00,00,00,00,
22882231,000005A0,false,Rx,0,8,7F,00,00,5C,C3,00,00,30,
22882477,00000588,false,Rx,0,8,E9,0E,80,00,63,00,00,00,
22883190,00000320,false,Rx,0,8,02,06,00,01,00,00,00,00,
22888289,00000288,false,Rx,0,8,75,53,00,00,00,56,00,00,
22888543,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
22888789,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
22892295,00000480,false,Rx,0,8,53,20,00,00,19,06,00,6C,
22893841,00000050,false,Rx,0,4,00,01,90,91,00,00,00,00,
22895536,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
22895782,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22896031,000005A0,false,Rx,0,8,7F,00,00,0A,D1,00,00,30,
22899211,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
22899235,00000488,false,Rx,0,8,46,00,00,80,A6,00,00,60,
22902304,00000588,false,Rx,0,8,E9,0F,80,00,63,00,00,00,
22902567,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
22907174,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
22907425,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
22907754,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
22908079,00000520,false,Rx,0,8,51,67,01,1E,80,75,34,04,
22908329,00000288,false,Rx,0,8,75,53,00,00,00,56,00,00,
22908584,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
22909516,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
22909767,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22910018,000005A0,false,Rx,0,8,7F,00,00,B8,DE,00,00,30,
22912237,00000480,false,Rx,0,8,53,20,00,00,19,06,00,6C,
22913932,00000050,false,Rx,0,4,00,01,A0,A1,00,00,00,00,
22916455,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
22919254,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
22919277,00000488,false,Rx,0,8,56,00,00,80,A6,00,00,70,
22922273,00000588,false,Rx,0,8,E9,0F,80,00,63,00,00,00,
22923540,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
22923788,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22924035,000005A0,false,Rx,0,8,7F,00,00,66,EC,00,00,30,
22928298,00000288,false,Rx,0,8,8F,53,00,00,00,56,00,00,
22928555,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
22930464,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
22931785,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
22932270,00000480,false,Rx,0,8,A4,20,00,00,19,06,00,9B,
22933990,00000050,false,Rx,0,4,00,01,B0,B1,00,00,00,00,
22937516,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
22937767,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22939507,000005A0,false,Rx,0,8,7F,00,00,14,FA,00,00,30,
22939534,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
22939556,00000488,false,Rx,0,8,A6,00,00,80,A6,00,00,80,
22942255,00000588,false,Rx,0,8,E9,0F,80,00,63,00,00,00,
22944558,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,11,
22948289,00000288,false,Rx,0,8,8F,53,00,00,00,56,00,00,
22948543,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
22951527,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,12,
22951773,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22952023,000005A0,false,Rx,0,8,7F,00,00,C2,07,00,00,30,
22952276,00000480,false,Rx,0,8,A4,20,00,00,19,06,00,9B,
22953970,00000050,false,Rx,0,4,00,01,C0,C1,00,00,00,00,
22956798,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
22959375,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
22959397,00000488,false,Rx,0,8,B6,00,00,80,A6,00,00,90,
22959413,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
22962346,00000588,false,Rx,0,8,E9,0F,80,00,63,00,00,00,
22965527,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
22965851,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22966024,000005A0,false,Rx,0,8,7F,00,00,70,15,00,00,30,
22968240,00000288,false,Rx,0,8,8F,53,00,00,00,56,00,00,
22968497,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
22972230,00000480,false,Rx,0,8,A4,20,00,00,19,06,00,9B,
22972479,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
22973948,00000050,false,Rx,0,4,00,01,D0,D1,00,00,00,00,
22979481,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
22979524,00000488,false,Rx,0,8,86,00,00,80,A6,00,00,A0,
22979681,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
22979858,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22980113,000005A0,false,Rx,0,8,7F,00,00,1E,23,00,00,30,
22981209,00000570,false,Rx,0,4,07,00,DE,00,00,00,00,00,
22982061,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
22982313,00000588,false,Rx,0,8,E9,0F,80,00,63,00,00,00,
22986508,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
22988275,00000288,false,Rx,0,8,8F,53,00,00,00,56,00,00,
22988534,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
22992265,00000480,false,Rx,0,8,A4,20,00,00,19,06,00,9B,
22993508,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
22993759,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
22994008,000005A0,false,Rx,0,8,7F,00,00,CC,30,00,00,30,
22994180,00000050,false,Rx,0,4,00,01,E0,E1,00,00,00,00,
22999398,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
22999420,00000488,false,Rx,0,8,96,00,00,80,A6,00,00,B0,
23000603,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
23002304,00000588,false,Rx,0,8,E9,0F,80,00,63,00,00,00,
23007137,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
23007469,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
23007723,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
23007969,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
23008220,000005A0,false,Rx,0,8,7F,00,00,7A,3E,00,00,30,
23008471,00000288,false,Rx,0,8,DE,53,00,00,00,56,00,00,
23008724,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
23008895,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
23012283,00000480,false,Rx,0,8,ED,20,00,00,19,06,00,D2,
23013977,00000050,false,Rx,0,4,00,01,F0,F1,00,00,00,00,
23014539,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
23019461,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
23019483,00000488,false,Rx,0,8,E6,00,00,80,A6,00,00,C0,
23021652,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
23021899,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
23022154,000005A0,false,Rx,0,8,7F,00,00,28,4C,00,00,30,
23022325,00000588,false,Rx,0,8,E9,0F,80,00,63,00,00,00,
23028320,00000288,false,Rx,0,8,DE,53,00,00,00,56,00,00,
23028503,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
23028749,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
23031979,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
23032239,00000480,false,Rx,0,8,ED,20,00,00,19,06,00,D2,
23034009,00000050,false,Rx,0,4,00,01,00,01,00,00,00,00,
23035644,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
23035835,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
23036087,000005A0,false,Rx,0,8,7F,00,00,D6,59,00,00,30,
23039384,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
23039407,00000488,false,Rx,0,8,F6,00,00,80,A6,00,00,D0,
23042323,00000588,false,Rx,0,8,E9,0F,80,00,63,00,00,00,
23042592,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
23048289,00000288,false,Rx,0,8,DE,53,00,00,00,56,00,00,
23048483,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
23049576,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
23049823,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
23050071,000005A0,false,Rx,0,8,7F,00,00,84,67,00,00,30,
23052219,00000480,false,Rx,0,8,ED,20,00,00,19,06,00,D2,
23053990,00000050,false,Rx,0,4,00,01,10,11,00,00,00,00,
23056518,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
23056765,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,11,
23057014,00000420,false,Rx,0,8,06,78,79,44,00,00,FF,00,
23059576,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
23059600,00000488,false,Rx,0,8,C6,00,00,80,A6,00,00,E0,
23062296,00000588,false,Rx,0,8,E9,10,80,00,63,00,00,00,
23063650,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,12,
23063925,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
23064099,000005A0,false,Rx,0,8,7F,00,00,32,75,00,00,30,
23068289,00000288,false,Rx,0,8,DE,53,00,00,00,56,00,00,
23068548,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
23070538,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
23072228,00000480,false,Rx,0,8,ED,20,00,00,19,06,00,D2,
23074073,00000050,false,Rx,0,4,00,01,20,21,00,00,00,00,
23077588,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
23077839,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
23079635,000005A0,false,Rx,0,8,7F,00,00,E0,82,00,00,30,
23079659,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
23079674,00000488,false,Rx,0,8,D6,00,00,80,A6,00,00,F0,
23080934,00000570,false,Rx,0,4,07,00,DE,00,00,00,00,00,
23082250,00000588,false,Rx,0,8,E9,10,80,00,63,00,00,00,
23082504,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
23084649,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
23088230,00000288,false,Rx,0,8,0C,53,00,00,00,56,00,00,
23088477,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
23091542,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
23091863,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
23092036,000005A0,false,Rx,0,8,7F,00,00,8E,90,00,00,30,
23092289,00000480,false,Rx,0,8,19,20,00,00,19,06,00,26,
23094064,00000050,false,Rx,0,4,00,01,30,31,00,00,00,00,
23094310,00000580,false,Rx,0,8,02,00,00,13,19,4D,44,13,
23099701,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
23099724,00000488,false,Rx,0,8,26,00,00,80,A6,00,00,00,
23099740,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
23102265,00000588,false,Rx,0,8,E9,10,80,00,63,00,00,00,
23105663,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
23105914,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
23106162,000005A0,false,Rx,0,8,7F,00,00,3C,9E,00,00,30,
23107475,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
23107809,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
23108133,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
23108309,00000288,false,Rx,0,8,0C,53,00,00,00,56,00,00,
23108563,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
23108809,00000520,false,Rx,0,8,0C,88,01,1E,80,75,34,04,
23112235,00000480,false,Rx,0,8,19,20,00,00,19,06,00,26,
23112643,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
23114105,00000050,false,Rx,0,4,00,01,40,41,00,00,00,00,
23119763,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
23119787,00000488,false,Rx,0,8,36,00,00,80,A6,00,00,10,
23119803,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
23119924,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
23120180,000005A0,false,Rx,0,8,7F,00,00,EA,AB,00,00,30,
23122249,00000588,false,Rx,0,8,E9,10,80,00,63,00,00,00,
23126518,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
23128282,00000288,false,Rx,0,8,0C,53,00,00,00,56,00,00,
23128535,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
23132264,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
23132524,00000480,false,Rx,0,8,19,20,00,00,19,06,00,26,
23133605,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
23133857,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
23134107,000005A0,false,Rx,0,8,7F,00,00,98,B9,00,00,30,
23134284,00000050,false,Rx,0,4,00,01,50,51,00,00,00,00,
23139712,00000280,false,Rx,0,8,01,71,00,00,71,00,2B,00,
23139734,00000488,false,Rx,0,8,06,00,00,80,A6,00,00,20,
23140711,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
23142257,00000588,false,Rx,0,8,E9,10,80,00,63,00,00,00,
23147565,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
23147842,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
23148093,000005A0,false,Rx,0,8,7F,00,00,46,C7,00,00,30,
23148270,00000288,false,Rx,0,8,0C,53,00,00,00,56,00,00,
23148523,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
