Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
934305472,000001A0,false,Rx,0,8,0,48,F2,5,FE,FE,0,18
934310952,000001A0,false,Rx,0,8,0,48,EC,5,FE,FE,0,19
934318134,000001A0,false,Rx,0,8,0,48,EE,5,FE,FE,0,1A
934325502,000001A0,false,Rx,0,8,0,48,F2,5,FE,FE,0,1B
934332024,000001A0,false,Rx,0,8,0,48,F6,5,FE,FE,0,1C
934339036,000001A0,false,Rx,0,8,0,48,F6,5,FE,FE,0,1D
934345941,000001A0,false,Rx,0,8,0,48,FA,5,FE,FE,0,1E
934353056,000001A0,false,Rx,0,8,0,48,FC,5,FE,FE,0,1F
934360024,000001A0,false,Rx,0,8,0,48,FC,5,FE,FE,0,10
934366914,000001A0,false,Rx,0,8,0,48,0,6,FE,FE,0,11
934374054,000001A0,false,Rx,0,8,0,48,0C,6,FE,FE,0,12
934381013,000001A0,false,Rx,0,8,0,48,12,6,FE,FE,0,13
934388096,000001A0,false,Rx,0,8,0,48,16,6,FE,FE,0,14
934395032,000001A0,false,Rx,0,8,0,48,16,6,FE,FE,0,15
934402095,000001A0,false,Rx,0,8,0,48,0C,6,FE,FE,0,16
934409038,000001A0,false,Rx,0,8,0,48,12,6,FE,FE,0,17
934416039,000001A0,false,Rx,0,8,0,48,12,6,FE,FE,0,18
934423146,000001A0,false,Rx,0,8,0,48,18,6,FE,FE,0,19
934430038,000001A0,false,Rx,0,8,0,48,10,6,FE,FE,0,1A
934437225,000001A0,false,Rx,0,8,0,48,10,6,FE,FE,0,1B
934445677,000001A0,false,Rx,0,8,0,48,10,6,FE,FE,0,1C
934451189,000001A0,false,Rx,0,8,0,48,10,6,FE,FE,0,1D
934458306,000001A0,false,Rx,0,8,0,40,12,6,FE,FE,0,1E
934465712,000001A0,false,Rx,0,8,0,40,10,6,FE,FE,0,1F
934472415,000001A0,false,Rx,0,8,0,40,12,6,FE,FE,0,10
934479380,000001A0,false,Rx,0,8,0,40,8,6,FE,FE,0,11
934486332,000001A0,false,Rx,0,8,0,40,4,6,FE,FE,0,12
934493497,000001A0,false,Rx,0,8,0,40,8,6,FE,FE,0,13
934500417,000001A0,false,Rx,0,8,0,40,8,6,FE,FE,0,14
934507340,000001A0,false,Rx,0,8,0,40,0A,6,FE,FE,0,15
934514416,000001A0,false,Rx,0,8,0,40,12,6,FE,FE,0,16
934521467,000001A0,false,Rx,0,8,0,40,10,6,FE,FE,0,17
934528342,000001A0,false,Rx,0,8,0,40,14,6,FE,FE,0,18
934535345,000001A0,false,Rx,0,8,0,40,14,6,FE,FE,0,19
934542423,000001A0,false,Rx,0,8,0,40,18,6,FE,FE,0,1A
934549388,000001A0,false,Rx,0,8,0,40,18,6,FE,FE,0,1B
934556331,000001A0,false,Rx,0,8,0,40,1C,6,FE,FE,0,1C
934563447,000001A0,false,Rx,0,8,0,40,20,6,FE,FE,0,1D
934570392,000001A0,false,Rx,0,8,0,40,2A,6,FE,FE,0,1E
934577435,000001A0,false,Rx,0,8,0,40,26,6,FE,FE,0,1F
934584297,000001A0,false,Rx,0,8,0,40,1E,6,FE,FE,0,10
934591428,000001A0,false,Rx,0,8,0,40,16,6,FE,FE,0,11
934598456,000001A0,false,Rx,0,8,0,40,20,6,FE,FE,0,12
934605958,000001A0,false,Rx,0,8,0,40,26,6,FE,FE,0,13
934612457,000001A0,false,Rx,0,8,0,40,3E,6,FE,FE,0,14
934619520,000001A0,false,Rx,0,8,0,40,3E,6,FE,FE,0,15
934626418,000001A0,false,Rx,0,8,0,40,42,6,FE,FE,0,16
934633496,000001A0,false,Rx,0,8,0,40,42,6,FE,FE,0,17
934640639,000001A0,false,Rx,0,8,0,40,42,6,FE,FE,0,18
934647470,000001A0,false,Rx,0,8,0,40,40,6,FE,FE,0,19
934654469,000001A0,false,Rx,0,8,0,40,40,6,FE,FE,0,1A
934661501,000001A0,false,Rx,0,8,0,40,40,6,FE,FE,0,1B
934668389,000001A0,false,Rx,0,8,0,40,42,6,FE,FE,0,1C
934675414,000001A0,false,Rx,0,8,0,40,3C,6,FE,FE,0,1D
934682482,000001A0,false,Rx,0,8,0,40,38,6,FE,FE,0,1E
934689436,000001A0,false,Rx,0,8,0,40,44,6,FE,FE,0,1F
934696679,000001A0,false,Rx,0,8,0,40,48,6,FE,FE,0,10
934703469,000001A0,false,Rx,0,8,0,40,4E,6,FE,FE,0,11
934710676,000001A0,false,Rx,0,8,0,40,48,6,FE,FE,0,12
934717541,000001A0,false,Rx,0,8,0,40,54,6,FE,FE,0,13
934724471,000001A0,false,Rx,0,8,0,40,58,6,FE,FE,0,14
934731526,000001A0,false,Rx,0,8,0,40,64,6,FE,FE,0,15
934738494,000001A0,false,Rx,0,8,0,40,6E,6,FE,FE,0,16
934746250,000001A0,false,Rx,0,8,0,40,86,6,FE,FE,0,17
934752513,000001A0,false,Rx,0,8,0,40,98,6,FE,FE,0,18
934759530,000001A0,false,Rx,0,8,0,40,98,6,FE,FE,0,19
934766682,000001A0,false,Rx,0,8,0,40,98,6,FE,FE,0,1A
934773548,000001A0,false,Rx,0,8,0,40,9E,6,FE,FE,0,1B
934780689,000001A0,false,Rx,0,8,0,40,9C,6,FE,FE,0,1C
934787478,000001A0,false,Rx,0,8,0,40,9C,6,FE,FE,0,1D
934794506,000001A0,false,Rx,0,8,0,40,9C,6,FE,FE,0,1E
934801646,000001A0,false,Rx,0,8,0,40,8E,6,FE,FE,0,1F
934808513,000001A0,false,Rx,0,8,0,40,84,6,FE,FE,0,10
934815575,000001A0,false,Rx,0,8,0,40,8C,6,FE,FE,0,11
934822675,000001A0,false,Rx,0,8,0,40,8A,6,FE,FE,0,12
934829546,000001A0,false,Rx,0,8,0,40,88,6,FE,FE,0,13
934836592,000001A0,false,Rx,0,8,0,40,8C,6,FE,FE,0,14
934843610,000001A0,false,Rx,0,8,0,40,88,6,FE,FE,0,15
934850623,000001A0,false,Rx,0,8,0,40,86,6,FE,FE,0,16
934857615,000001A0,false,Rx,0,8,0,40,8A,6,FE,FE,0,17
934864542,000001A0,false,Rx,0,8,0,40,92,6,FE,FE,0,18
934871596,000001A0,false,Rx,0,8,0,40,96,6,FE,FE,0,19
934878565,000001A0,false,Rx,0,8,0,40,96,6,FE,FE,0,1A
934886448,000001A0,false,Rx,0,8,0,40,98,6,FE,FE,0,1B
934892573,000001A0,false,Rx,0,8,0,40,9C,6,FE,FE,0,1C
934899562,000001A0,false,Rx,0,8,0,40,A2,6,FE,FE,0,1D
934906651,000001A0,false,Rx,0,8,0,40,AC,6,FE,FE,0,1E
934913542,000001A0,false,Rx,0,8,0,40,BA,6,FE,FE,0,1F
934920674,000001A0,false,Rx,0,8,0,40,BE,6,FE,FE,0,10
934927513,000001A0,false,Rx,0,8,0,40,C8,6,FE,FE,0,11
934934539,000001A0,false,Rx,0,8,0,40,CA,6,FE,FE,0,12
934941532,000001A0,false,Rx,0,8,0,40,C0,6,FE,FE,0,13
934948625,000001A0,false,Rx,0,8,0,40,C0,6,FE,FE,0,14
934955543,000001A0,false,Rx,0,8,0,40,BE,6,FE,FE,0,15
934962613,000001A0,false,Rx,0,8,0,40,B6,6,FE,FE,0,16
934969671,000001A0,false,Rx,0,8,0,40,AC,6,FE,FE,0,17
934976638,000001A0,false,Rx,0,8,0,40,AA,6,FE,FE,0,18
934983627,000001A0,false,Rx,0,8,0,40,96,6,FE,FE,0,19
934990619,000001A0,false,Rx,0,8,0,40,A8,6,FE,FE,0,1A
934997690,000001A0,false,Rx,0,8,0,40,BE,6,FE,FE,0,1B
935004490,000001A0,false,Rx,0,8,0,40,BE,6,FE,FE,0,1C
935011614,000001A0,false,Rx,0,8,0,40,D8,6,FE,FE,0,1D
935018586,000001A0,false,Rx,0,8,0,40,F6,6,FE,FE,0,1E
935026770,000001A0,false,Rx,0,8,0,40,2,7,FE,FE,0,1F
935032632,000001A0,false,Rx,0,8,0,40,4,7,FE,FE,0,10
935039650,000001A0,false,Rx,0,8,0,40,4,7,FE,FE,0,11
935046876,000001A0,false,Rx,0,8,0,40,F8,6,FE,FE,0,12
935053675,000001A0,false,Rx,0,8,0,40,E6,6,FE,FE,0,13
935060674,000001A0,false,Rx,0,8,0,40,D4,6,FE,FE,0,14
935067641,000001A0,false,Rx,0,8,0,40,C2,6,FE,FE,0,15
935074610,000001A0,false,Rx,0,8,0,40,C2,6,FE,FE,0,16
935081649,000001A0,false,Rx,0,8,0,40,CE,6,FE,FE,0,17
935088830,000001A0,false,Rx,0,8,0,40,E4,6,FE,FE,0,18
935095645,000001A0,false,Rx,0,8,0,40,F0,6,FE,FE,0,19
935102659,000001A0,false,Rx,0,8,0,40,4,7,FE,FE,0,1A
935109622,000001A0,false,Rx,0,8,0,40,4,7,FE,FE,0,1B
935116591,000001A0,false,Rx,0,8,0,40,0A,7,FE,FE,0,1C
935123675,000001A0,false,Rx,0,8,0,40,8,7,FE,FE,0,1D
935130646,000001A0,false,Rx,0,8,0,40,EE,6,FE,FE,0,1E
935137753,000001A0,false,Rx,0,8,0,40,C4,6,FE,FE,0,1F
935144649,000001A0,false,Rx,0,8,0,40,C6,6,FE,FE,0,10
935151712,000001A0,false,Rx,0,8,0,40,C2,6,FE,FE,0,11
935158743,000001A0,false,Rx,0,8,0,40,E0,6,FE,FE,0,12
935167004,000001A0,false,Rx,0,8,0,40,E8,6,FE,FE,0,13
935172713,000001A0,false,Rx,0,8,0,40,E6,6,FE,FE,0,14
935179724,000001A0,false,Rx,0,8,0,40,EC,6,FE,FE,0,15
935186930,000001A0,false,Rx,0,8,0,40,F0,6,FE,FE,0,16
935193767,000001A0,false,Rx,0,8,0,40,E2,6,FE,FE,0,17
935200787,000001A0,false,Rx,0,8,0,40,E0,6,FE,FE,0,18
935207635,000001A0,false,Rx,0,8,0,40,D0,6,FE,FE,0,19
935214735,000001A0,false,Rx,0,8,0,40,D8,6,FE,FE,0,1A
935221821,000001A0,false,Rx,0,8,0,40,DE,6,FE,FE,0,1B
935228756,000001A0,false,Rx,0,8,0,40,DA,6,FE,FE,0,1C
935235706,000001A0,false,Rx,0,8,0,40,E6,6,FE,FE,0,1D
935242773,000001A0,false,Rx,0,8,0,40,FA,6,FE,FE,0,1E
935249782,000001A0,false,Rx,0,8,0,40,2,7,FE,FE,0,1F
935256836,000001A0,false,Rx,0,8,0,40,FE,6,FE,FE,0,10
935263759,000001A0,false,Rx,0,8,0,40,6,7,FE,FE,0,11
935270784,000001A0,false,Rx,0,8,0,40,0E,7,FE,FE,0,12
935277815,000001A0,false,Rx,0,8,0,40,8,7,FE,FE,0,13
935284687,000001A0,false,Rx,0,8,0,40,12,7,FE,FE,0,14
935291773,000001A0,false,Rx,0,8,0,40,2A,7,FE,FE,0,15
935298798,000001A0,false,Rx,0,8,0,40,2A,7,FE,FE,0,16
935307256,000001A0,false,Rx,0,8,0,40,24,7,FE,FE,0,17
935312795,000001A0,false,Rx,0,8,0,40,1E,7,FE,FE,0,18
935319853,000001A0,false,Rx,0,8,0,40,16,7,FE,FE,0,19
935327367,000001A0,false,Rx,0,8,0,40,8,7,FE,FE,0,1A
935333717,000001A0,false,Rx,0,8,0,40,16,7,FE,FE,0,1B
935340737,000001A0,false,Rx,0,8,0,40,16,7,FE,FE,0,1C
935347701,000001A0,false,Rx,0,8,0,40,12,7,FE,FE,0,1D
935354760,000001A0,false,Rx,0,8,0,40,0E,7,FE,FE,0,1E
935361754,000001A0,false,Rx,0,8,0,40,0C,7,FE,FE,0,1F
935368652,000001A0,false,Rx,0,8,0,40,18,7,FE,FE,0,10
935375748,000001A0,false,Rx,0,8,0,40,24,7,FE,FE,0,11
935382744,000001A0,false,Rx,0,8,0,40,26,7,FE,FE,0,12
935389705,000001A0,false,Rx,0,8,0,40,2E,7,FE,FE,0,13
935396817,000001A0,false,Rx,0,8,0,40,34,7,FE,FE,0,14
935403736,000001A0,false,Rx,0,8,0,40,3A,7,FE,FE,0,15
935410743,000001A0,false,Rx,0,8,0,40,26,7,FE,FE,0,16
935417828,000001A0,false,Rx,0,8,0,40,1A,7,FE,FE,0,17
935424710,000001A0,false,Rx,0,8,0,40,2E,7,FE,FE,0,18
935431776,000001A0,false,Rx,0,8,0,40,38,7,FE,FE,0,19
935438834,000001A0,false,Rx,0,8,0,40,40,7,FE,FE,0,1A
935445704,000001A0,false,Rx,0,8,0,40,44,7,FE,FE,0,1B
935452766,000001A0,false,Rx,0,8,0,40,4C,7,FE,FE,0,1C
935459749,000001A0,false,Rx,0,8,0,40,56,7,FE,FE,0,1D
935467725,000001A0,false,Rx,0,8,0,40,54,7,FE,FE,0,1E
935473782,000001A0,false,Rx,0,8,0,40,52,7,FE,FE,0,1F
935480777,000001A0,false,Rx,0,8,0,40,58,7,FE,FE,0,10
935487779,000001A0,false,Rx,0,8,0,40,4E,7,FE,FE,0,11
935494712,000001A0,false,Rx,0,8,0,40,4A,7,FE,FE,0,12
935501843,000001A0,false,Rx,0,8,0,40,4A,7,FE,FE,0,13
935508762,000001A0,false,Rx,0,8,0,40,54,7,FE,FE,0,14
935515744,000001A0,false,Rx,0,8,0,40,5C,7,FE,FE,0,15
935522813,000001A0,false,Rx,0,8,0,40,66,7,FE,FE,0,16
935529777,000001A0,false,Rx,0,8,0,40,7C,7,FE,FE,0,17
935536847,000001A0,false,Rx,0,8,0,40,84,7,FE,FE,0,18
935543844,000001A0,false,Rx,0,8,0,40,7C,7,FE,FE,0,19
935550801,000001A0,false,Rx,0,8,0,40,74,7,FE,FE,0,1A
935557889,000001A0,false,Rx,0,8,0,40,6A,7,FE,FE,0,1B
935564761,000001A0,false,Rx,0,8,0,40,5A,7,FE,FE,0,1C
935571910,000001A0,false,Rx,0,8,0,40,6E,7,FE,FE,0,1D
935578832,000001A0,false,Rx,0,8,0,40,6E,7,FE,FE,0,1E
935585753,000001A0,false,Rx,0,8,0,40,82,7,FE,FE,0,1F
935592864,000001A0,false,Rx,0,8,0,40,86,7,FE,FE,0,10
935599855,000001A0,false,Rx,0,8,0,40,7A,7,FE,FE,0,11
935608055,000001A0,false,Rx,0,8,0,40,72,7,FE,FE,0,12
935613892,000001A0,false,Rx,0,8,0,40,78,7,FE,FE,0,13
935620895,000001A0,false,Rx,0,8,0,40,76,7,FE,FE,0,14
935628146,000001A0,false,Rx,0,8,0,40,84,7,FE,FE,0,15
935634872,000001A0,false,Rx,0,8,0,40,92,7,FE,FE,0,16
935641937,000001A0,false,Rx,0,8,0,40,A0,7,FE,FE,0,17
935648866,000001A0,false,Rx,0,8,0,40,B4,7,FE,FE,0,18
935655892,000001A0,false,Rx,0,8,0,40,AE,7,FE,FE,0,19
935662882,000001A0,false,Rx,0,8,0,40,AE,7,FE,FE,0,1A
935669860,000001A0,false,Rx,0,8,0,40,A4,7,FE,FE,0,1B
935676854,000001A0,false,Rx,0,8,0,40,9C,7,FE,FE,0,1C
935683918,000001A0,false,Rx,0,8,0,40,90,7,FE,FE,0,1D
935690917,000001A0,false,Rx,0,8,0,40,96,7,FE,FE,0,1E
935697966,000001A0,false,Rx,0,8,0,40,A6,7,FE,FE,0,1F
935704840,000001A0,false,Rx,0,8,0,40,BC,7,FE,FE,0,10
935711936,000001A0,false,Rx,0,8,0,40,BA,7,FE,FE,0,11
935718916,000001A0,false,Rx,0,8,0,40,C4,7,FE,FE,0,12
935725881,000001A0,false,Rx,0,8,0,40,C4,7,FE,FE,0,13
935732967,000001A0,false,Rx,0,8,0,40,C2,7,FE,FE,0,14
935739974,000001A0,false,Rx,0,8,0,40,CC,7,FE,FE,0,15
935748333,000001A0,false,Rx,0,8,0,40,CE,7,FE,FE,0,16
935754006,000001A0,false,Rx,0,8,0,40,CC,7,FE,FE,0,17
935760949,000001A0,false,Rx,0,8,0,40,DE,7,FE,FE,0,18
935768460,000001A0,false,Rx,0,8,0,40,DA,7,FE,FE,0,19
935774976,000001A0,false,Rx,0,8,0,40,EC,7,FE,FE,0,1A
935781940,000001A0,false,Rx,0,8,0,40,F4,7,FE,FE,0,1B
935789026,000001A0,false,Rx,0,8,0,40,2,8,FE,FE,0,1C
935796122,000001A0,false,Rx,0,8,0,40,4,8,FE,FE,0,1D
935803036,000001A0,false,Rx,0,8,0,40,F2,7,FE,FE,0,1E
935809957,000001A0,false,Rx,0,8,0,40,E6,7,FE,FE,0,1F
935816977,000001A0,false,Rx,0,8,0,40,DC,7,FE,FE,0,10
935824069,000001A0,false,Rx,0,8,0,40,DE,7,FE,FE,0,11
935830951,000001A0,false,Rx,0,8,0,40,C0,7,FE,FE,0,12
935838038,000001A0,false,Rx,0,8,0,40,B4,7,FE,FE,0,13
935844895,000001A0,false,Rx,0,8,0,40,C4,7,FE,FE,0,14
935852037,000001A0,false,Rx,0,8,0,40,CA,7,FE,FE,0,15
935859038,000001A0,false,Rx,0,8,0,40,E4,7,FE,FE,0,16
935865947,000001A0,false,Rx,0,8,0,40,4,8,FE,FE,0,17
935873024,000001A0,false,Rx,0,8,0,40,0E,8,FE,FE,0,18
935880036,000001A0,false,Rx,0,8,0,40,1A,8,FE,FE,0,19
935886919,000001A0,false,Rx,0,8,0,40,2,8,FE,FE,0,1A
935894020,000001A0,false,Rx,0,8,0,40,F0,7,FE,FE,0,1B
935901079,000001A0,false,Rx,0,8,0,40,E4,7,FE,FE,0,1C
935909294,000001A0,false,Rx,0,8,0,40,D8,7,FE,FE,0,1D
935915026,000001A0,false,Rx,0,8,0,40,E4,7,FE,FE,0,1E
935922069,000001A0,false,Rx,0,8,0,40,FC,7,FE,FE,0,1F
935929038,000001A0,false,Rx,0,8,0,40,10,8,FE,FE,0,10
935935975,000001A0,false,Rx,0,8,0,40,4,8,FE,FE,0,11
935943044,000001A0,false,Rx,0,8,0,40,0C,8,FE,FE,0,12
935950092,000001A0,false,Rx,0,8,0,40,16,8,FE,FE,0,13
935957130,000001A0,false,Rx,0,8,0,40,16,8,FE,FE,0,14
935963970,000001A0,false,Rx,0,8,0,40,1A,8,FE,FE,0,15
935971079,000001A0,false,Rx,0,8,0,40,2C,8,FE,FE,0,16
935978088,000001A0,false,Rx,0,8,0,40,36,8,FE,FE,0,17
935984983,000001A0,false,Rx,0,8,0,40,2A,8,FE,FE,0,18
935992130,000001A0,false,Rx,0,8,0,40,30,8,FE,FE,0,19
935999101,000001A0,false,Rx,0,8,0,40,3C,8,FE,FE,0,1A
936006007,000001A0,false,Rx,0,8,0,40,44,8,FE,FE,0,1B
936013080,000001A0,false,Rx,0,8,0,40,48,8,FE,FE,0,1C
936020196,000001A0,false,Rx,0,8,0,40,60,8,FE,FE,0,1D
936027106,000001A0,false,Rx,0,8,0,40,70,8,FE,FE,0,1E
936034053,000001A0,false,Rx,0,8,0,40,76,8,FE,FE,0,1F
936041124,000001A0,false,Rx,0,8,0,40,5E,8,FE,FE,0,10
936049114,000001A0,false,Rx,0,8,0,40,4A,8,FE,FE,0,11
936055095,000001A0,false,Rx,0,8,0,40,36,8,FE,FE,0,12
936062085,000001A0,false,Rx,0,8,0,40,36,8,FE,FE,0,13
936069354,000001A0,false,Rx,0,8,0,40,56,8,FE,FE,0,14
936076148,000001A0,false,Rx,0,8,0,40,78,8,FE,FE,0,15
936083165,000001A0,false,Rx,0,8,0,40,94,8,FE,FE,0,16
936090141,000001A0,false,Rx,0,8,0,40,A0,8,FE,FE,0,17
936097228,000001A0,false,Rx,0,8,0,40,AA,8,FE,FE,0,18
936104014,000001A0,false,Rx,0,8,0,40,B4,8,FE,FE,0,19
936111110,000001A0,false,Rx,0,8,0,40,C6,8,FE,FE,0,1A
936118162,000001A0,false,Rx,0,8,0,40,CC,8,FE,FE,0,1B
936125031,000001A0,false,Rx,0,8,0,40,C6,8,FE,FE,0,1C
936132174,000001A0,false,Rx,0,8,0,40,E6,8,FE,FE,0,1D
936139213,000001A0,false,Rx,0,8,0,40,8,9,FE,FE,0,1E
936146079,000001A0,false,Rx,0,8,0,40,0,9,FE,FE,0,1F
936153312,000001A0,false,Rx,0,8,0,40,0,9,FE,FE,0,10
936160217,000001A0,false,Rx,0,8,0,40,18,9,FE,FE,0,11
936167135,000001A0,false,Rx,0,8,0,40,1E,9,FE,FE,0,12
936174232,000001A0,false,Rx,0,8,0,40,14,9,FE,FE,0,13
936181185,000001A0,false,Rx,0,8,0,40,10,9,FE,FE,0,14
936189222,000001A0,false,Rx,0,8,0,40,F8,8,FE,FE,0,15
936195214,000001A0,false,Rx,0,8,0,40,F0,8,FE,FE,0,16
936202226,000001A0,false,Rx,0,8,0,40,0A,9,FE,FE,0,17
936209266,000001A0,false,Rx,0,8,0,40,3E,9,FE,FE,0,18
936216221,000001A0,false,Rx,0,8,0,40,6C,9,FE,FE,0,19
936223306,000001A0,false,Rx,0,8,0,40,B0,9,FE,FE,0,1A
936230168,000001A0,false,Rx,0,8,0,40,D8,9,FE,FE,0,1B
936237311,000001A0,false,Rx,0,8,0,40,0A,0A,FE,FE,0,1C
936244152,000001A0,false,Rx,0,8,0,40,1A,0A,FE,FE,0,1D
936251258,000001A0,false,Rx,0,8,0,40,6,0A,FE,FE,0,1E
936258264,000001A0,false,Rx,0,8,0,40,0A,0A,FE,FE,0,1F
936265212,000001A0,false,Rx,0,8,0,40,FC,9,FE,FE,0,10
936272260,000001A0,false,Rx,0,8,0,40,D6,9,FE,FE,0,11
936279226,000001A0,false,Rx,0,8,0,40,A6,9,FE,FE,0,12
936286139,000001A0,false,Rx,0,8,0,40,86,9,FE,FE,0,13
936293251,000001A0,false,Rx,0,8,0,40,9A,9,FE,FE,0,14
936300333,000001A0,false,Rx,0,8,0,40,94,9,FE,FE,0,15
936307195,000001A0,false,Rx,0,8,0,40,88,9,FE,FE,0,16
936314306,000001A0,false,Rx,0,8,0,40,70,9,FE,FE,0,17
936321296,000001A0,false,Rx,0,8,0,40,64,9,FE,FE,0,18
936329487,000001A0,false,Rx,0,8,0,40,5A,9,FE,FE,0,19
936335226,000001A0,false,Rx,0,8,0,40,56,9,FE,FE,0,1A
936342271,000001A0,false,Rx,0,8,0,40,54,9,FE,FE,0,1B
936349653,000001A0,false,Rx,0,8,0,40,40,9,FE,FE,0,1C
936356290,000001A0,false,Rx,0,8,0,40,3A,9,FE,FE,0,1D
936363297,000001A0,false,Rx,0,8,0,40,3E,9,FE,FE,0,1E
936370292,000001A0,false,Rx,0,8,0,40,3C,9,FE,FE,0,1F
936377373,000001A0,false,Rx,0,8,0,40,30,9,FE,FE,0,10
936384217,000001A0,false,Rx,0,8,0,40,20,9,FE,FE,0,11
936391292,000001A0,false,Rx,0,8,0,40,2,9,FE,FE,0,12
936398357,000001A0,false,Rx,0,8,0,40,F8,8,FE,FE,0,13
936405210,000001A0,false,Rx,0,8,0,40,6,9,FE,FE,0,14
936412300,000001A0,false,Rx,0,8,0,40,5A,9,FE,FE,0,15
936419527,000001A0,false,Rx,0,8,0,40,78,9,FE,FE,0,16
936426281,000001A0,false,Rx,0,8,0,40,74,9,FE,FE,0,17
936433308,000001A0,false,Rx,0,8,0,40,76,9,FE,FE,0,18
936440369,000001A0,false,Rx,0,8,0,40,6E,9,FE,FE,0,19
936447313,000001A0,false,Rx,0,8,0,40,50,9,FE,FE,0,1A
936454270,000001A0,false,Rx,0,8,0,40,48,9,FE,FE,0,1B
936461340,000001A0,false,Rx,0,8,0,40,64,9,FE,FE,0,1C
936469751,000001A0,false,Rx,0,8,0,40,92,9,FE,FE,0,1D
936475357,000001A0,false,Rx,0,8,0,40,BC,9,FE,FE,0,1E
936482394,000001A0,false,Rx,0,8,0,40,C6,9,FE,FE,0,1F
936489676,000001A0,false,Rx,0,8,0,40,AE,9,FE,FE,0,10
936496572,000001A0,false,Rx,0,8,0,40,AC,9,FE,FE,0,11
936503380,000001A0,false,Rx,0,8,0,40,94,9,FE,FE,0,12
936510310,000001A0,false,Rx,0,8,0,40,40,9,FE,FE,0,13
936517483,000001A0,false,Rx,0,8,0,40,12,9,FE,FE,0,14
936524312,000001A0,false,Rx,0,8,0,40,0C,9,FE,FE,0,15
936531340,000001A0,false,Rx,0,8,0,40,4E,9,FE,FE,0,16
936538432,000001A0,false,Rx,0,8,0,40,8E,9,FE,FE,0,17
936545248,000001A0,false,Rx,0,8,0,48,D0,9,FE,FE,0,18
936552414,000001A0,false,Rx,0,8,0,48,EA,9,FE,FE,0,19
936559425,000001A0,false,Rx,0,8,0,48,EA,9,FE,FE,0,1A
936566261,000001A0,false,Rx,0,8,0,48,D0,9,FE,FE,0,1B
936573366,000001A0,false,Rx,0,8,0,48,BA,9,FE,FE,0,1C
936580556,000001A0,false,Rx,0,8,0,48,A0,9,FE,FE,0,1D
936587293,000001A0,false,Rx,0,8,0,48,8E,9,FE,FE,0,1E
936594286,000001A0,false,Rx,0,8,0,48,86,9,FE,FE,0,1F
936601379,000001A0,false,Rx,0,8,0,48,7E,9,FE,FE,0,10
936608266,000001A0,false,Rx,0,8,0,48,8C,9,FE,FE,0,11
936615310,000001A0,false,Rx,0,8,0,48,A4,9,FE,FE,0,12
936622462,000001A0,false,Rx,0,8,0,48,62,9,FE,FE,0,13
936630088,000001A0,false,Rx,0,8,0,48,66,9,FE,FE,0,14
936636603,000001A0,false,Rx,0,8,0,48,76,9,FE,FE,0,15
936643417,000001A0,false,Rx,0,8,0,48,6E,9,FE,FE,0,16
936650565,000001A0,false,Rx,0,8,0,48,68,9,FE,FE,0,17
936657459,000001A0,false,Rx,0,8,0,48,5E,9,FE,FE,0,18
936664368,000001A0,false,Rx,0,8,0,48,5E,9,FE,FE,0,19
936671513,000001A0,false,Rx,0,8,0,48,58,9,FE,FE,0,1A
936678394,000001A0,false,Rx,0,8,0,48,50,9,FE,FE,0,1B
936685340,000001A0,false,Rx,0,8,0,48,62,9,FE,FE,0,1C
936692491,000001A0,false,Rx,0,8,0,48,60,9,FE,FE,0,1D
936699439,000001A0,false,Rx,0,8,0,48,44,9,FE,FE,0,1E
936706343,000001A0,false,Rx,0,8,0,48,30,9,FE,FE,0,1F
936713483,000001A0,false,Rx,0,8,0,48,2A,9,FE,FE,0,10
936720618,000001A0,false,Rx,0,8,0,48,36,9,FE,FE,0,11
936727352,000001A0,false,Rx,0,8,0,48,32,9,FE,FE,0,12
936734375,000001A0,false,Rx,0,8,0,48,0A,9,FE,FE,0,13
936741484,000001A0,false,Rx,0,8,0,48,E4,8,FE,FE,0,14
936748357,000001A0,false,Rx,0,8,0,48,CE,8,FE,FE,0,15
936755505,000001A0,false,Rx,0,8,0,48,C0,8,FE,FE,0,16
936762506,000001A0,false,Rx,0,8,0,48,D6,8,FE,FE,0,17
936770439,000001A0,false,Rx,0,8,0,48,F4,8,FE,FE,0,18
936776598,000001A0,false,Rx,0,8,0,48,14,9,FE,FE,0,19
936783488,000001A0,false,Rx,0,8,0,48,26,9,FE,FE,0,1A
936790643,000001A0,false,Rx,0,8,0,48,8,9,FE,FE,0,1B
936797569,000001A0,false,Rx,0,8,0,48,C6,8,FE,FE,0,1C
936804420,000001A0,false,Rx,0,8,0,48,8A,8,FE,FE,0,1D
936811640,000001A0,false,Rx,0,8,0,48,54,8,FE,FE,0,1E
936818646,000001A0,false,Rx,0,8,0,48,14,8,FE,FE,0,1F
936825569,000001A0,false,Rx,0,8,80,48,E4,7,FE,FE,0,10
936832645,000001A0,false,Rx,0,8,80,48,C4,7,FE,FE,0,11
936839621,000001A0,false,Rx,0,8,80,48,BA,7,FE,FE,0,12
936846584,000001A0,false,Rx,0,8,80,48,BE,7,FE,FE,0,13
936853681,000001A0,false,Rx,0,8,80,48,BC,7,FE,FE,0,14
936860610,000001A0,false,Rx,0,8,80,48,8C,7,FE,FE,0,15
936867570,000001A0,false,Rx,0,8,80,48,48,7,FE,FE,0,16
