Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
299969677,288,false,Rx,0,8,8F,97,D0,1D,0,56,D3,0
299989620,288,false,Rx,0,8,8F,97,D0,1D,0,56,D3,0
300009654,288,false,Rx,0,8,8F,97,D0,1D,0,56,D4,0
300029644,288,false,Rx,0,8,DE,97,D0,1D,0,56,D4,0
300049648,288,false,Rx,0,8,DE,97,D0,1D,0,56,D5,0
300069623,288,false,Rx,0,8,DE,97,D0,1D,0,56,D5,0
300089625,288,false,Rx,0,8,DE,97,D0,1D,0,56,D6,0
300109630,288,false,Rx,0,8,0C,97,D0,1D,0,56,D9,0
300129655,288,false,Rx,0,8,0C,97,D0,1D,0,56,DA,0
300149623,288,false,Rx,0,8,0C,97,D0,1D,0,56,DA,0
300169625,288,false,Rx,0,8,0C,97,D0,1D,0,56,DB,0
300189663,288,false,Rx,0,8,75,97,D0,1D,0,56,DB,0
300209623,288,false,Rx,0,8,75,97,D0,1D,0,56,DC,0
300229593,288,false,Rx,0,8,75,97,D0,1D,0,56,DB,0
300249637,288,false,Rx,0,8,75,97,D0,1D,0,56,DC,0
300269697,288,false,Rx,0,8,8F,97,D0,1D,0,56,DC,0
300289597,288,false,Rx,0,8,8F,97,D0,1D,0,56,DC,0
300309705,288,false,Rx,0,8,8F,97,D0,1D,0,56,DC,0
300329648,288,false,Rx,0,8,8F,97,D0,1D,0,56,DC,0
300349685,288,false,Rx,0,8,DE,97,D0,1D,0,56,DC,0
300369729,288,false,Rx,0,8,DE,97,D0,1D,0,56,DC,0
300389597,288,false,Rx,0,8,DE,97,D0,1D,0,56,DC,0
300409620,288,false,Rx,0,8,DE,97,D0,1D,0,56,DC,0
300429578,288,false,Rx,0,8,0C,97,D0,1D,0,56,DC,0
300449760,288,false,Rx,0,8,0C,97,D0,1D,0,56,DC,0
300469651,288,false,Rx,0,8,0C,97,D0,1D,0,56,DC,0
300489594,288,false,Rx,0,8,0C,97,D0,1D,0,56,DC,0
300509608,288,false,Rx,0,8,75,97,D0,1D,0,56,DD,0
300529600,288,false,Rx,0,8,75,97,D0,1D,0,56,DC,0
300549608,288,false,Rx,0,8,75,97,D0,1D,0,56,DC,0
300569592,288,false,Rx,0,8,75,97,D0,1D,0,56,DC,0
300589600,288,false,Rx,0,8,8F,97,D0,1D,0,56,DD,0
300609710,288,false,Rx,0,8,8F,97,D0,1D,0,56,DD,0
300629588,288,false,Rx,0,8,8F,97,D0,1D,0,56,DD,0
300649603,288,false,Rx,0,8,8F,97,D0,1D,0,56,DD,0
300669608,288,false,Rx,0,8,DE,97,D0,1D,0,56,DD,0
300689609,288,false,Rx,0,8,DE,97,D0,1D,0,56,DD,0
300709593,288,false,Rx,0,8,DE,97,D0,1D,0,56,DD,0
300729699,288,false,Rx,0,8,DE,97,D0,1D,0,56,DD,0
300749822,288,false,Rx,0,8,0C,97,D0,1D,0,56,DD,0
300769613,288,false,Rx,0,8,0C,97,D0,1D,0,56,DD,0
300789675,288,false,Rx,0,8,0C,97,D0,1D,0,56,DD,0
300809608,288,false,Rx,0,8,0C,97,D0,1D,0,56,DD,0
300829630,288,false,Rx,0,8,75,97,D0,1D,0,56,DE,0
300849601,288,false,Rx,0,8,75,97,D0,1D,0,56,DD,0
300869823,288,false,Rx,0,8,75,97,D0,1D,0,56,DD,0
300889588,288,false,Rx,0,8,75,97,D0,1D,0,56,DE,0
300909619,288,false,Rx,0,8,8F,97,D0,1D,0,56,DD,0
300929692,288,false,Rx,0,8,8F,97,D0,1D,0,56,DE,0
300949599,288,false,Rx,0,8,8F,97,D0,1D,0,56,DE,0
300969615,288,false,Rx,0,8,8F,97,D0,1D,0,56,DE,0
300989608,288,false,Rx,0,8,DE,97,D0,1D,0,56,DE,0
301009636,288,false,Rx,0,8,DE,97,D0,1D,0,56,DE,0
301029588,288,false,Rx,0,8,DE,97,D0,1D,0,56,DE,0
301049573,288,false,Rx,0,8,DE,97,D0,1D,0,56,DF,0
301069607,288,false,Rx,0,8,0C,98,D0,1D,0,56,DF,0
301089608,288,false,Rx,0,8,0C,98,D0,1D,0,56,DF,0
301109550,288,false,Rx,0,8,0C,98,D0,1D,0,56,DF,0
301129575,288,false,Rx,0,8,75,98,D0,1D,0,56,DE,0
301149802,288,false,Rx,0,8,75,98,D0,1D,0,56,DF,0
301169663,288,false,Rx,0,8,75,98,D0,1D,0,56,DF,0
301189608,288,false,Rx,0,8,75,98,D0,1E,0,56,DF,0
301209566,288,false,Rx,0,8,8F,98,D0,1E,0,56,DF,0
301229576,288,false,Rx,0,8,8F,98,D0,1E,0,56,DF,0
301249545,288,false,Rx,0,8,8F,98,D0,1E,0,56,DF,0
301269602,288,false,Rx,0,8,8F,98,D0,1E,0,56,DF,0
301289800,288,false,Rx,0,8,8F,98,D0,1E,0,56,DF,0
301309582,288,false,Rx,0,8,DE,98,D0,1E,0,56,DF,0
301329568,288,false,Rx,0,8,DE,98,D0,1E,0,56,E0,0
301349561,288,false,Rx,0,8,DE,98,D0,1E,0,56,E0,0
301369609,288,false,Rx,0,8,DE,98,D0,1E,0,56,E0,0
301389538,288,false,Rx,0,8,0C,98,D0,1E,0,56,E0,0
301409568,288,false,Rx,0,8,0C,98,D0,1E,0,56,E0,0
301429553,288,false,Rx,0,8,0C,98,D0,1E,0,56,E0,0
301449606,288,false,Rx,0,8,0C,98,D0,1E,0,56,E0,0
301469580,288,false,Rx,0,8,75,98,D0,1E,0,56,E0,0
301489588,288,false,Rx,0,8,75,98,D0,1E,0,56,E0,0
301509567,288,false,Rx,0,8,75,98,D0,1E,0,56,E1,0
301529562,288,false,Rx,0,8,8F,98,D0,1E,0,56,E1,0
301549724,288,false,Rx,0,8,8F,98,D0,1E,0,56,E1,0
301569600,288,false,Rx,0,8,8F,98,D0,1E,0,56,E1,0
301589626,288,false,Rx,0,8,8F,98,D0,1E,0,56,E1,0
301609606,288,false,Rx,0,8,8F,98,D0,1E,0,56,E1,0
301629751,288,false,Rx,0,8,DE,98,D0,1E,0,56,E1,0
301649533,288,false,Rx,0,8,DE,98,D0,1E,0,56,E1,0
301669570,288,false,Rx,0,8,DE,98,D0,1E,0,56,E1,0
301689540,288,false,Rx,0,8,DE,98,D0,1E,0,56,E1,0
301709726,288,false,Rx,0,8,0C,98,D0,1E,0,56,E1,0
301729642,288,false,Rx,0,8,0C,98,D0,1E,0,56,E1,0
301749696,288,false,Rx,0,8,0C,98,D0,1E,0,56,E1,0
301769593,288,false,Rx,0,8,0C,98,D0,1E,0,56,E1,0
301789570,288,false,Rx,0,8,75,98,D0,1E,0,56,E0,0
301809565,288,false,Rx,0,8,75,98,D0,1E,0,56,E0,0
301829542,288,false,Rx,0,8,75,98,D0,1E,0,56,DF,0
301849543,288,false,Rx,0,8,8F,98,D0,1F,0,56,E0,0
301869619,288,false,Rx,0,8,8F,98,D0,1F,0,56,E0,0
301889551,288,false,Rx,0,8,8F,98,D0,1F,0,56,DF,0
301909626,288,false,Rx,0,8,8F,98,D0,1F,0,56,DF,0
301929557,288,false,Rx,0,8,8F,98,D0,1F,0,56,DF,0
301949564,288,false,Rx,0,8,DE,98,D0,1F,0,56,DF,0
301969554,288,false,Rx,0,8,DE,98,D0,1F,0,56,DE,0
301989589,288,false,Rx,0,8,DE,98,D0,1F,0,56,DE,0
302009596,288,false,Rx,0,8,DE,98,D0,1F,0,56,DE,0
302029589,288,false,Rx,0,8,0C,98,D0,1F,0,56,DD,0
302049527,288,false,Rx,0,8,0C,98,D0,1F,0,56,DD,0
302069522,288,false,Rx,0,8,0C,98,D0,1F,0,56,DC,0
302089510,288,false,Rx,0,8,75,98,D0,1F,0,56,DB,0
302109558,288,false,Rx,0,8,75,98,D0,1F,0,56,DB,0
302129712,288,false,Rx,0,8,75,98,D0,1F,0,56,DA,0
302149616,288,false,Rx,0,8,75,98,D0,1F,0,56,DC,0
302169570,288,false,Rx,0,8,75,98,D0,1F,0,56,DC,0
302189546,288,false,Rx,0,8,8F,98,D0,1F,0,56,DB,0
302209554,288,false,Rx,0,8,8F,98,D0,1F,0,56,DA,0
302229511,288,false,Rx,0,8,8F,98,D0,1F,0,56,DA,0
302249574,288,false,Rx,0,8,8F,98,D0,1F,0,56,DA,0
302269598,288,false,Rx,0,8,DE,98,D0,1F,0,56,D9,0
302289567,288,false,Rx,0,8,DE,98,D0,1F,0,56,D7,0
302309621,288,false,Rx,0,8,DE,98,D0,1F,0,56,D8,0
302329552,288,false,Rx,0,8,0C,98,D0,1F,0,56,D7,0
302349562,288,false,Rx,0,8,0C,98,D0,1F,0,56,D7,0
302369538,288,false,Rx,0,8,0C,98,D0,1F,0,56,D7,0
302389651,288,false,Rx,0,8,0C,98,D0,1F,0,56,D5,0
302409561,288,false,Rx,0,8,0C,98,D0,1F,0,56,D4,0
302429596,288,false,Rx,0,8,75,98,D0,1F,0,56,D4,0
